地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
陕西,税务局,国家税务总局黄陵县税务局,一级行政执法员（二）,2,1041,1031,515.5,119
宁夏,税务局,国家税务总局海原县税务局,一级行政执法员,2,1030,1028,514,60
河南,河南省气象局,河南省商丘市宁陵县气象局,综合管理科业务管理一级主任科员及以下,1,514,514,514,148
四川,四川省地震局,四川省地震局,机关处室一级主任科员及以下,1,522,514,514,202
内蒙古,国家统计局内蒙古调查总队,国家统计局内蒙古调查总队,呼和浩特调查队业务科室一级科员,1,635,512,512,53
陕西,税务局,国家税务总局西安市未央区税务局,一级行政执法员（五）,3,1539,1536,512,202
重庆,税务局,国家税务总局重庆市沙坪坝区税务局,一级行政执法员（五）,1,533,511,511,190
上海,税务局,国家税务总局上海市税务局第三税务分局,一级主任科员及以下（八）,1,517,511,511,279
山西,山西省邮政管理局,长治市邮政管理局,一级主任科员及以下,1,510,509,509,350
黑龙江,黑龙江省气象局,黑龙江省牡丹江市气象局,计划财务审计科一级主任科员及以下,1,510,509,509,92
重庆,监管局,重庆监管局,一级主任科员及以下,2,1019,1017,508.5,390
重庆,税务局,国家税务总局重庆市南岸区税务局,一级行政执法员（五）,1,520,508,508,181
河北,河北省气象局,河北省邯郸市大名县气象局,防灾减灾科四级主任科员及以下,1,509,508,508,159
云南,税务局,国家税务总局新平县税务局,一级行政执法员（四）,1,522,508,508,126
天津,税务局,国家税务总局天津市蓟州区税务局,一级行政执法员（七）,2,1162,1015,507.5,259
江苏,税务局,国家税务总局连云港市连云区税务局,一级行政执法员（一）,4,2345,2030,507.5,470
福建,税务局,国家税务总局厦门市海沧区税务局,一级行政执法员（一）,1,644,507,507,100
北京,中央社会主义学院,中央社会主义学院行政事务管理部,财务审计处一级主任科员及以下,1,507,507,507,180
江西,税务局,国家税务总局高安市税务局,一级行政执法员（三）,2,1139,1012,506,279
云南,税务局,国家税务总局昭通市昭阳区税务局,一级行政执法员（三）,1,677,506,506,152
云南,税务局,国家税务总局巍山县税务局,一级行政执法员（一）,2,1102,1011,505.5,100
辽宁,税务局,国家税务总局大连保税区税务局,一级行政执法员（二）,1,520,505,505,139
广西,税务局,国家税务总局融安县税务局,一级行政执法员（四）,1,645,505,505,201
云南,税务局,国家税务总局屏边县税务局,一级行政执法员（三）,1,508,505,505,74
广东,税务局,国家税务总局深圳市坪山区税务局,一级行政执法员（二）,4,2188,2017,504.25,524
北京,中国证券监督管理委员会,稽查局（首席稽查办公室）,处室一级主任科员及以下,1,506,504,504,110
河南,国家统计局河南调查总队,国家统计局河南调查总队,郑州调查队业务科室四级主任科员2,1,517,504,504,152
浙江,税务局,国家税务总局平湖市税务局,一级行政执法员（一）,2,1052,1006,503,192
河北,河北省气象局,河北省邢台市南宫市气象局,防灾减灾科四级主任科员及以下,1,503,503,503,124
贵州,税务局,国家税务总局镇宁布依族苗族自治县税务局,一级行政执法员（四）,2,1048,1004,502,92
陕西,税务局,国家税务总局西安市新城区税务局,一级行政执法员（五）,4,2057,2008,502,325
贵州,税务局,国家税务总局盘州市税务局,一级行政执法员（三）,2,1096,999,499.5,84
北京,税务局,国家税务总局北京市顺义区税务局,一级行政执法员（七）,3,1946,1497,499,344
重庆,公安局,成都铁路公安局,重庆铁路公安处线路警务区民警,1,517,499,499,355
云南,税务局,国家税务总局彝良县税务局,一级行政执法员（四）,1,855,498,498,122
北京,中央办公厅,毛主席纪念堂管理局,保卫处一级主任科员及以下,2,999,995,497.5,309
重庆,税务局,国家税务总局重庆经济技术开发区税务局,一级行政执法员（四）,1,509,496,496,166
北京,国家林业和草原局,驻北京森林资源监督专员办事处,业务处室一级主任科员及以下,1,496,495,495,114
辽宁,税务局,国家税务总局大连市普兰店区税务局,一级行政执法员（九）,2,1039,987,493.5,235
河北,税务局,国家税务总局三河市税务局,一级行政执法员（三）,2,987,986,493,327
宁夏,税务局,国家税务总局平罗县税务局,一级行政执法员（四）,2,995,985,492.5,72
云南,税务局,国家税务总局昆明市盘龙区税务局,一级行政执法员（三）,1,600,492,492,144
宁夏,税务局,国家税务总局吴忠市红寺堡区税务局,一级行政执法员,2,1013,984,492,51
浙江,税务局,国家税务总局青田县税务局,一级行政执法员（三）,1,528,491,491,118
福建,税务局,国家税务总局漳州市芗城区税务局,一级行政执法员（五）,2,1485,979,489.5,292
陕西,税务局,国家税务总局三原县税务局,一级行政执法员（三）,2,983,979,489.5,93
云南,税务局,国家税务总局玉溪市江川区税务局,一级行政执法员（三）,1,587,486,486,122
湖南,湖南省气象局,湖南省邵阳市邵阳县气象局,综合管理办公室一级主任科员及以下,1,488,486,486,133
云南,税务局,国家税务总局绥江县税务局,一级行政执法员（二）,1,787,486,486,126
广东,海关,拱北海关,科技管理四级主管及以下,1,585,485,485,336
河北,河北省气象局,河北省承德市隆化县气象局,防灾减灾科四级主任科员及以下,1,485,485,485,105
北京,民政部,社会组织服务中心,登记服务处一级主任科员及以下,1,543,484,484,210
北京,中国地震局,人事教育司,干部监督处一级主任科员及以下,1,496,484,484,134
河南,消防,焦作黄河河务局武陟第二黄河河务局,工程管理科一级主任科员及以下,1,484,483,483,83
北京,税务局,国家税务总局北京市东城区税务局,一级行政执法员（十三）,3,2040,1444,481.33,479
云南,税务局,国家税务总局玉溪市红塔区税务局,一级行政执法员（六）,1,586,481,481,143
北京,国家知识产权局,光电技术发明审查部,分析二处一级主任科员及以下,1,481,481,481,145
河南,税务局,国家税务总局焦作市解放区税务局,一级行政执法员（一）,2,995,960,480,193
上海,税务局,国家税务总局上海市税务局第四税务分局,一级主任科员及以下（十）,1,525,480,480,265
河北,河北省气象局,河北省秦皇岛市青龙满族自治县气象局,防灾减灾科四级主任科员及以下,1,480,479,479,98
四川,税务局,国家税务总局若尔盖县税务局,一级行政执法员（四）,1,506,478,478,551
云南,税务局,国家税务总局昆明市西山区税务局,一级行政执法员（一）,1,584,478,478,88
广东,生态环境部华南核与辐射安全监督站,生态环境部华南核与辐射安全监督站,核与辐射安全监督岗位一级主任科员及以下,3,1436,1434,478,312
北京,中央办公厅,中共中央直属机关事务管理局,基建管理工作一级主任科员及以下,2,1051,953,476.5,441
福建,税务局,国家税务总局罗源县税务局,一级行政执法员（三）,2,1410,953,476.5,310
北京,国家国际发展合作署,国家国际发展合作署地区业务司,驻外储备人员,2,951,951,475.5,1241
河南,税务局,国家税务总局焦作市山阳区税务局,一级行政执法员（二）,1,540,475,475,101
北京,生态环境部,环境应急与事故调查中心,业务处室一级主任科员及以下,2,1020,949,474.5,143
山东,税务局,国家税务总局青岛经济技术开发区税务局,一级行政执法员（七）,2,970,949,474.5,318
广东,海事局,清远海事局,清远海事局一级行政执法员（一）,1,546,474,474,86
内蒙古,内蒙古自治区邮政管理局,呼和浩特市邮政管理局,一级科员,1,473,473,473,167
陕西,税务局,国家税务总局渭南卤阳湖现代产业综合开发区税务局,一级行政执法员（二）,2,944,944,472,173
海南,中国民用航空局中南地区管理局,中国民用航空三亚安全监督管理局,行政办公室一级主任科员及以下,1,506,472,472,135
云南,税务局,国家税务总局昆明市官渡区税务局,一级行政执法员（四）,2,1490,944,472,256
江西,税务局,国家税务总局南昌市青山湖区税务局,一级行政执法员（三）,2,948,943,471.5,189
北京,税务局,国家税务总局北京市海淀区税务局,一级行政执法员（十三）,2,1415,943,471.5,513
贵州,国家粮食和物资储备局贵州局,国家粮食和物资储备局贵州局,粮棉糖和救灾物资监管处一级主任科员及以下,1,471,471,471,96
贵州,税务局,国家税务总局贵州贵安新区税务局,一级行政执法员（二）,1,486,471,471,276
陕西,税务局,国家税务总局西安高新技术产业开发区税务局,一级行政执法员（五）,4,1888,1879,469.75,343
湖北,税务局,国家税务总局咸宁市咸安区税务局,一级行政执法员（四）,2,1053,939,469.5,360
四川,税务局,国家税务总局仁寿县税务局,一级行政执法员（三）,1,522,469,469,71
河北,河北省气象局,河北省保定市唐县气象局,防灾减灾科四级主任科员及以下,1,470,468,468,112
辽宁,税务局,国家税务总局大连市甘井子区税务局,一级行政执法员（十四）,2,1017,936,468,169
广东,税务局,国家税务总局中山市税务局,一级行政执法员（八）,3,2257,1402,467.33,384
安徽,税务局,国家税务总局肥西县税务局,一级行政执法员（四）,4,2126,1868,467,285
湖北,税务局,国家税务总局十堰经济技术开发区税务局,一级行政执法员（一）,2,995,932,466,313
陕西,国家粮食和物资储备局陕西局,国家粮食和物资储备局陕西局,财务审计处一级主任科员及以下,1,471,466,466,153
广东,税务局,国家税务总局珠海市斗门区税务局,一级行政执法员（三）,2,1194,931,465.5,213
西藏,西藏出入境边防检查总站,西藏出入境边防检查总站,日喀则边境管理支队一级警长及以下（十一）,2,952,930,465,382
广东,监管局,广东银保监局,监管部门一级主任科员及以下,5,2331,2324,464.8,440
云南,税务局,国家税务总局昭通市昭阳区税务局,一级行政执法员（四）,1,625,464,464,147
云南,云南省邮政管理局,红河哈尼族彝族自治州邮政管理局,一级科员一,1,468,464,464,87
北京,中国地震局,人事教育司,干部二处一级主任科员及以下,1,500,464,464,143
贵州,税务局,国家税务总局兴义市税务局,一级行政执法员（四）,2,990,927,463.5,115
陕西,税务局,国家税务总局延安市宝塔区税务局,一级行政执法员,2,929,926,463,79
江苏,税务局,国家税务总局灌云县税务局,一级行政执法员（四）,2,954,925,462.5,174
云南,税务局,国家税务总局芒市税务局,一级行政执法员（八）,2,955,925,462.5,129
青海,监管局,青海监管局,一级主任科员及以下,1,469,462,462,97
河北,河北省气象局,河北省保定市曲阳县气象局,防灾减灾科四级主任科员及以下,1,464,461,461,69
重庆,税务局,国家税务总局重庆市九龙坡区税务局,一级行政执法员（四）,1,518,461,461,215
云南,税务局,国家税务总局富源县税务局,一级行政执法员（四）,2,1129,921,460.5,131
贵州,税务局,国家税务总局关岭布依族苗族自治县税务局,一级行政执法员（二）,2,946,919,459.5,69
西藏,税务局,国家税务总局巴青县税务局,一级行政执法员（二）,1,462,459,459,115
云南,中国民用航空局西南地区管理局,中国民用航空丽江安全监督管理局,机场处一级主任科员及以下,1,660,459,459,250
北京,税务局,国家税务总局北京市燕山地区税务局,一级行政执法员（二）,2,1214,915,457.5,326
重庆,税务局,国家税务总局重庆市巴南区税务局,一级行政执法员（四）,1,477,456,456,179
北京,税务局,国家税务总局北京市门头沟区税务局,一级行政执法员（七）,3,1770,1366,455.33,393
北京,中国地方志指导小组办公室,中国地方志指导小组办公室,方志处一级主任科员及以下,1,463,455,455,169
四川,税务局,国家税务总局泸州市江阳区税务局,一级行政执法员（九）,2,1068,909,454.5,363
河北,河北省气象局,河北省衡水市故城县气象局,防灾减灾科四级主任科员及以下,1,454,454,454,83
云南,税务局,国家税务总局玉溪市红塔区税务局,一级行政执法员（五）,1,662,454,454,132
福建,税务局,国家税务总局尤溪县税务局,一级行政执法员（三）,2,1460,907,453.5,244
云南,税务局,国家税务总局玉溪高新技术产业开发区税务局,一级行政执法员（五）,2,1184,907,453.5,157
山东,税务局,国家税务总局青岛市市南区税务局,一级行政执法员（四）,2,1056,907,453.5,211
云南,税务局,国家税务总局砚山县税务局,一级行政执法员（三）,1,523,452,452,111
四川,税务局,国家税务总局宣汉县税务局,一级行政执法员（八）,1,464,452,452,333
河南,税务局,国家税务总局武陟县税务局,一级行政执法员（五）,1,508,451,451,222
河北,河北省气象局,河北省沧州市海兴县气象局,防灾减灾科四级主任科员及以下,1,451,451,451,116
宁夏,税务局,国家税务总局银川市兴庆区税务局,一级行政执法员（六）,3,1378,1353,451,90
福建,税务局,国家税务总局漳州市芗城区税务局,一级行政执法员（六）,2,1149,899,449.5,147
北京,税务局,国家税务总局北京市石景山区税务局,一级行政执法员（八）,2,1059,898,449,348
广东,消防,消防,国家统计局怀集调查队一级科员,1,460,449,449,80
重庆,税务局,国家税务总局重庆市北碚区税务局,一级行政执法员（四）,1,497,449,449,168
山西,税务局,国家税务总局阳曲县税务局,一级行政执法员（三）,2,899,892,446,181
广东,广东省气象局,广东省茂名市气象局,政策法规科一级主任科员及以下,1,455,446,446,115
福建,海事局,漳州海事局,漳州海事局一级行政执法员（五）,1,445,445,445,46
北京,全国总工会,宣传教育部,职工教育处一级主任科员及以下,1,456,445,445,444
云南,税务局,国家税务总局永善县税务局,一级行政执法员（二）,1,479,444,444,59
福建,税务局,国家税务总局尤溪县税务局,一级行政执法员（二）,2,1307,886,443,226
山西,税务局,国家税务总局太原市晋源区税务局,一级行政执法员（五）,2,885,885,442.5,125
浙江,税务局,国家税务总局宁波市奉化区税务局,一级行政执法员（五）,2,885,885,442.5,226
四川,税务局,国家税务总局泸州市江阳区税务局,一级行政执法员（七）,1,503,442,442,73
浙江,税务局,国家税务总局仙居县税务局,一级行政执法员（三）,1,479,442,442,107
湖北,监管局,中国证券监督管理委员会湖北监管局,辖区会计类监管（或综合）岗位一级主任科员及以下,1,902,442,442,182
江西,税务局,国家税务总局南昌市新建区税务局,一级行政执法员（四）,2,884,884,442,189
辽宁,税务局,国家税务总局沈阳市皇姑区税务局,一级行政执法员（四）,4,1797,1764,441,273
山西,税务局,国家税务总局太原市尖草坪区税务局,一级行政执法员（三）,2,882,881,440.5,149
湖南,税务局,国家税务总局永兴县税务局,一级行政执法员（二）,2,1051,881,440.5,261
云南,国家统计局云南调查总队,国家统计局云南调查总队,梁河调查队一级科员（2）,1,548,440,440,55
河南,税务局,国家税务总局河南濮阳工业园区税务局,一级行政执法员（二）,1,626,438,438,175
北京,国家文物局,办公室,资产财务处一级主任科员及以下,1,511,438,438,174
四川,税务局,国家税务总局高县税务局,一级行政执法员（六）,1,459,438,438,59
云南,税务局,国家税务总局牟定县税务局,一级行政执法员（三）,1,517,438,438,50
北京,交通运输部,离退休干部局,业务处室一级主任科员及以下（二）,1,486,437,437,209
重庆,税务局,国家税务总局重庆市大渡口区税务局,一级行政执法员（四）,1,486,436,436,183
云南,税务局,国家税务总局大姚县税务局,一级行政执法员（三）,1,522,436,436,90
福建,税务局,国家税务总局平潭综合实验区税务局第二税务所,一级行政执法员,2,1449,872,436,284
江西,税务局,国家税务总局赣州市章贡区税务局,一级行政执法员（三）,2,895,872,436,95
天津,监管局,中国证券监督管理委员会天津监管局,辖区财金类监管岗位一级主任科员及以下,2,947,871,435.5,491
福建,税务局,国家税务总局晋江市税务局,一级行政执法员（六）,2,1471,871,435.5,322
浙江,税务局,国家税务总局湖州市吴兴区税务局,一级行政执法员（三）,2,1168,871,435.5,159
辽宁,生态环境部东北核与辐射安全监督站,生态环境部东北核与辐射安全监督站,核设施监督处一级主任科员及以下,1,434,434,434,188
贵州,税务局,国家税务总局罗甸县税务局,一级行政执法员（四）,2,930,868,434,94
广西,国家粮食和物资储备局广西局,国家粮食和物资储备局广西局,粮棉糖和救灾物资监管处一级主任科员及以下,1,435,434,434,95
福建,税务局,国家税务总局福州市仓山区税务局,一级行政执法员（二）,2,1204,865,432.5,153
贵州,税务局,国家税务总局铜仁市万山区税务局,一级行政执法员（五）,2,1052,865,432.5,122
山东,税务局,国家税务总局青岛市城阳区税务局,一级行政执法员（四）,1,479,432,432,98
江苏,税务局,国家税务总局泰兴市税务局,一级行政执法员（三）,2,957,864,432,148
北京,全国总工会,基层工作部,基层组织建设处一级主任科员及以下,1,432,432,432,181
云南,税务局,国家税务总局曲靖市沾益区税务局,一级行政执法员（四）,3,1810,1295,431.67,207
贵州,税务局,国家税务总局安顺市平坝区税务局,一级行政执法员（三）,2,1003,861,430.5,51
江苏,税务局,国家税务总局常州市天宁区税务局,一级行政执法员（三）,2,875,860,430,200
云南,税务局,国家税务总局昆明市晋宁区税务局,一级行政执法员（四）,2,1093,860,430,178
吉林,监管局,中国证券监督管理委员会吉林监管局,辖区会计类监管岗位一级主任科员及以下,2,862,857,428.5,140
福建,税务局,国家税务总局三明市沙县区税务局,一级行政执法员（二）,2,1253,857,428.5,299
湖北,税务局,国家税务总局石首市税务局,一级行政执法员（三）,2,975,857,428.5,265
北京,中央网信办,网络安全应急指挥中心,业务处一级主任科员及以下（八）,1,437,428,428,151
甘肃,税务局,国家税务总局陇西县税务局,一级行政执法员（一）,2,894,856,428,98
山东,消防,济南黄河河务局历城黄河河务局,人事劳动教育科（党群工作科）一级主任科员及以下,1,432,428,428,114
北京,公安局,北京铁路公安局,北京铁路公安处车站派出所民警,2,934,854,427,346
北京,税务局,国家税务总局北京市延庆区税务局,一级行政执法员（四）,3,1572,1279,426.33,323
