地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
河北,北京铁路公安局,北京铁路公安局,天津铁路公安处车站派出所民警,5,168,167,33.4:1,321
陕西,西安铁路公安局,西安铁路公安局,西安铁路公安处线路警务区民警,5,31,19,3.8:1,371
安徽,上海铁路公安局,上海铁路公安局,合肥铁路公安处线路警务区民警,5,17,9,1.8:1,917
安徽,上海铁路公安局,上海铁路公安局,合肥铁路公安处车站派出所民警,5,144,97,19.4:1,287
江苏,上海铁路公安局,上海铁路公安局,徐州铁路公安处线路警务区民警,5,32,25,5:1,180
甘肃,兰州铁路公安局,兰州铁路公安局,兰州铁路公安处线路警务区民警,5,79,72,14.4:1,169
安徽,长江航运公安局,长江航运公安局安庆分局,派出所一级警长及以下二,5,47,28,5.6:1,460
湖北,长江海事局,武汉海事局,武汉海事局一级行政执法员（一）,5,51,51,10.2:1,147
广东,广东海事局,湛江海事局,湛江海事局一级行政执法员（一）,5,22,22,4.4:1,96
江西,江西省消防救援总队,江西消防救援总队所属消防救援支队,江西省消防救援总队吉安市支队管理指挥岗位,5,239,194,38.8:1,354
北京,北京海关,首都机场海关,监管工作四级主办及以下（四）,5,472,471,94.2:1,405
上海,上海海关,隶属海关,动物检疫四级主办及以下,5,24,24,4.8:1,301
广东,深圳海关,隶属海关,监管一级行政执法员（四）,5,1099,1099,219.8:1,1152
广东,湛江海关,霞山海关,海关登轮检疫一级行政执法员,5,45,37,7.4:1,188
广东,湛江海关,隶属海关,海关业务二级主办及以下,5,5,5,1:1,103
北京,国家税务总局北京市税务局,国家税务总局北京市通州区税务局,一级行政执法员（一）,5,328,286,57.2:1,393
北京,国家税务总局北京市税务局,国家税务总局北京经济技术开发区税务局,一级行政执法员（二）,5,157,135,27:1,347
北京,国家税务总局北京市税务局,国家税务总局北京经济技术开发区税务局,一级行政执法员（六）,5,271,261,52.2:1,205
天津,国家税务总局天津市税务局,国家税务总局天津市和平区税务局,一级行政执法员（二）,5,220,186,37.2:1,495
天津,国家税务总局天津市税务局,国家税务总局天津市和平区税务局,一级行政执法员（三）,5,495,462,92.4:1,334
天津,国家税务总局天津市税务局,国家税务总局天津市南开区税务局,一级行政执法员（二）,5,200,133,26.6:1,239
天津,国家税务总局天津市税务局,国家税务总局天津市红桥区税务局,一级行政执法员（二）,5,190,167,33.4:1,195
天津,国家税务总局天津市税务局,国家税务总局天津市武清区税务局,一级行政执法员（二）,5,1567,1387,277.4:1,447
辽宁,国家税务总局辽宁省税务局,国家税务总局沈阳市和平区税务局,一级行政执法员（三）,5,73,68,13.6:1,263
辽宁,国家税务总局辽宁省税务局,国家税务总局沈阳市皇姑区税务局,一级行政执法员（一）,5,53,50,10:1,236
辽宁,国家税务总局辽宁省税务局,国家税务总局开原市税务局,一级行政执法员（一）,5,40,40,8:1,87
辽宁,国家税务总局大连市税务局,国家税务总局瓦房店市税务局,一级行政执法员（一）,5,34,34,6.8:1,111
上海,国家税务总局上海市税务局,国家税务总局上海市黄浦区税务局,一级行政执法员（一）,5,52,52,10.4:1,251
上海,国家税务总局上海市税务局,国家税务总局上海市黄浦区税务局,一级行政执法员（三）,5,59,59,11.8:1,284
上海,国家税务总局上海市税务局,国家税务总局上海市静安区税务局,一级行政执法员（二）,5,105,104,20.8:1,191
上海,国家税务总局上海市税务局,国家税务总局上海市静安区税务局,一级行政执法员（九）,5,128,128,25.6:1,292
上海,国家税务总局上海市税务局,国家税务总局上海市静安区税务局,一级行政执法员（十）,5,116,116,23.2:1,250
上海,国家税务总局上海市税务局,国家税务总局上海市金山区税务局,一级行政执法员（一）,5,43,42,8.4:1,138
上海,国家税务总局上海市税务局,国家税务总局上海市青浦区税务局,一级行政执法员（二）,5,90,90,18:1,103
上海,国家税务总局上海市税务局,国家税务总局上海市崇明区税务局,一级行政执法员（二）,5,90,89,17.8:1,133
上海,国家税务总局上海市税务局,国家税务总局上海市崇明区税务局,一级行政执法员（六）,5,118,118,23.6:1,203
江苏,国家税务总局江苏省税务局,国家税务总局常州市金坛区税务局,一级行政执法员（二）,5,1251,1084,216.8:1,213
浙江,国家税务总局浙江省税务局,国家税务总局绍兴市柯桥区税务局,一级行政执法员（二）,5,38,38,7.6:1,91
福建,国家税务总局福建省税务局,国家税务总局福州高新技术产业开发区税务局,一级行政执法员（一）,5,87,85,17:1,168
山东,国家税务总局青岛市税务局,国家税务总局青岛市黄岛区（青岛西海岸新区）税务局,一级行政执法员（二）,5,137,135,27:1,175
山东,国家税务总局青岛市税务局,国家税务总局青岛市即墨区税务局,一级行政执法员（一）,5,53,52,10.4:1,124
山东,国家税务总局青岛市税务局,国家税务总局青岛市即墨区税务局,一级行政执法员（二）,5,93,92,18.4:1,98
广西,国家税务总局广西壮族自治区税务局,国家税务总局北海市铁山港区税务局,一级行政执法员（一）,5,55,50,10:1,52
广西,国家税务总局广西壮族自治区税务局,国家税务总局合浦县税务局,一级行政执法员（二）,5,763,642,128.4:1,103
广西,国家税务总局广西壮族自治区税务局,国家税务总局北流市税务局,一级行政执法员（一）,5,33,28,5.6:1,44
四川,国家税务总局四川省税务局,国家税务总局四川天府新区成都管理委员会税务局,一级主办及以下（三）,5,192,192,38.4:1,504
贵州,国家税务总局贵州省税务局,国家税务总局六盘水市水城区税务局,一级行政执法员（一）,5,1259,1208,241.6:1,135
新疆,国家税务总局新疆维吾尔自治区税务局,国家税务总局阿克陶县税务局,一级行政执法员,5,305,273,54.6:1,72
新疆,国家税务总局新疆维吾尔自治区税务局,国家税务总局疏勒县税务局,一级行政执法员（三）,5,177,144,28.8:1,119
新疆,国家税务总局新疆维吾尔自治区税务局,国家税务总局英吉沙县税务局,一级行政执法员（三）,5,219,176,35.2:1,284
新疆,国家税务总局新疆维吾尔自治区税务局,国家税务总局策勒县税务局,一级行政执法员,5,82,76,15.2:1,167
云南,云南出入境边防检查总站,云南出入境边防检查总站,红河边境管理支队一级警长及以下（二）,5,137,102,20.4:1,133
云南,云南出入境边防检查总站,云南出入境边防检查总站,红河边境管理支队一级警长及以下（三）,5,282,256,51.2:1,159
西藏,西藏出入境边防检查总站,西藏出入境边防检查总站,日喀则边境管理支队一级警长及以下（一）,5,372,176,35.2:1,333
广东,国家移民管理局广州遣返中心,国家移民管理局广州遣返中心,惠州遣返站一级警长及以下（八）,5,39,35,7:1,113
北京,人力资源和社会保障部,社会保险事业管理中心,综合处一级主任科员及以下,5,393,357,71.4:1,299
内蒙古,中国银行保险监督管理委员会内蒙古监管局,包头银保监分局,法规部门一级主任科员及以下,5,113,111,22.2:1,91
辽宁,中国银行保险监督管理委员会辽宁监管局,营口银保监分局,监管部门一级主任科员及以下,5,152,111,22.2:1,53
辽宁,中国银行保险监督管理委员会辽宁监管局,阜新银保监分局,监管部门一级主任科员及以下,5,19,17,3.4:1,87
辽宁,中国银行保险监督管理委员会辽宁监管局,朝阳银保监分局,监管部门一级主任科员及以下,5,110,73,14.6:1,33
山东,中国银行保险监督管理委员会山东监管局,济宁银保监分局,监管部门一级主任科员及以下,5,176,175,35:1,98
山东,中国银行保险监督管理委员会山东监管局,临沂银保监分局,监管部门一级主任科员及以下,5,198,193,38.6:1,103
新疆,中国银行保险监督管理委员会新疆监管局,阿克苏银保监分局,监管部门一级主任科员及以下,5,191,140,28:1,0
新疆,中国银行保险监督管理委员会新疆监管局,喀什银保监分局,监管部门一级主任科员及以下,5,90,79,15.8:1,0
广东,中国银行保险监督管理委员会深圳监管局,深圳银保监局,统计信息部门一级主任科员及以下,5,138,134,26.8:1,0
北京,中国证券监督管理委员会北京监管局,中国证券监督管理委员会北京监管局,辖区会计类监管岗位一级主任科员及以下,5,196,191,38.2:1,0
北京,中国证券监督管理委员会北京监管局,中国证券监督管理委员会北京监管局,辖区法律类监管岗位一级主任科员及以下,5,252,252,50.4:1,0
北京,中国证券监督管理委员会北京监管局,中国证券监督管理委员会北京监管局,辖区法律类监管岗位一级主任科员及以下,5,51,51,10.2:1,0
新疆,中国证券监督管理委员会新疆监管局,中国证券监督管理委员会新疆监管局,辖区会计类监管（或综合）岗位一级主任科员及以下,5,88,87,17.4:1,0
北京,外交部,地区业务司,英语四,5,151,148,29.6:1,308
北京,外交部,地区业务司,英语九,5,33,31,6.2:1,290
浙江,上海铁路公安局,上海铁路公安局,杭州铁路公安处线路警务区民警,5,24,20,4:1,741
江西,南昌铁路公安局,南昌铁路公安局,鹰潭铁路公安处线路警务区民警,5,55,40,8:1,170
贵州,广州铁路公安局,广州铁路公安局,怀化铁路公安处线路警务区民警,5,28,22,4.4:1,141
广西,南宁铁路公安局,南宁铁路公安局,南宁铁路公安处线路警务区民警,5,149,135,27:1,255
重庆,成都铁路公安局,成都铁路公安局,重庆铁路公安处线路警务区民警,5,149,143,28.6:1,532
江西,长江海事局,九江海事局,九江海事局一级行政执法员（一）,5,16,16,3.2:1,106
浙江,浙江海事局,宁波海事局,宁波海事局一级行政执法员（一）,5,24,24,4.8:1,169
浙江,浙江海事局,温州海事局,温州海事局一级行政执法员（一）,5,15,14,2.8:1,119
广东,广东海事局,湛江海事局,湛江海事局一级行政执法员（九）,5,19,19,3.8:1,104
福建,福建省消防救援总队,福建消防救援总队所属消防救援支队,福建省消防救援总队所属支队管理指挥岗位,5,26,24,4.8:1,624
内蒙古,内蒙古自治区森林消防总队,内蒙古森林消防总队所属森林消防支队,内蒙古自治区森林消防总队呼伦贝尔市支队管理指挥岗位,5,67,62,12.4:1,145
内蒙古,内蒙古自治区森林消防总队,内蒙古森林消防总队所属森林消防支队,内蒙古自治区森林消防总队锡林郭勒盟支队管理指挥岗位,5,93,87,17.4:1,142
黑龙江,黑龙江省森林消防总队,黑龙江森林消防总队所属森林消防支队（含直升机支队）,黑龙江省森林消防总队大兴安岭地区支队管理指挥岗位,5,13,13,2.6:1,58
西藏,西藏自治区森林消防总队,西藏自治区森林消防总队,西藏自治区森林消防总队所属支队管理指挥岗位,5,25,25,5:1,305
甘肃,甘肃省森林消防总队,甘肃森林消防总队所属森林消防支队,甘肃省森林消防总队陇南市支队管理指挥岗位,5,171,171,34.2:1,244
黑龙江,审计署驻哈尔滨特派员办事处,审计署驻哈尔滨特派员办事处,审计业务处一级主任科员及以下,5,129,126,25.2:1,172
上海,上海海关,隶属海关,法制管理四级主办及以下,5,182,176,35.2:1,689
上海,上海海关,隶属海关,监管四级主办及以下,5,91,88,17.6:1,440
广东,深圳海关,隶属海关,监管四级主办及以下（三）,5,274,274,54.8:1,565
广东,汕头海关,隶属海关,会计应用四级主办及以下,5,503,501,100.2:1,869
广东,汕头海关,隶属海关,货物监管四级主办及以下（二）,5,805,800,160:1,357
广东,黄埔海关,黄埔老港海关,监管一级行政执法员（一）,5,109,109,21.8:1,151
广东,江门海关,高沙海关,海关业务四级主办及以下,5,6,6,1.2:1,156
北京,国家税务总局北京市税务局,国家税务总局北京市平谷区税务局,一级行政执法员（六）,5,43,43,8.6:1,239
北京,国家税务总局北京市税务局,国家税务总局北京经济技术开发区税务局,一级行政执法员（一）,5,319,268,53.6:1,399
天津,国家税务总局天津市税务局,国家税务总局天津市和平区税务局,一级行政执法员（一）,5,86,65,13:1,755
