地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
北京,中国证券监督管理委员会,稽查局（首席稽查办公室）,处室一级主任科员及以下,1,506,504,504:1,110
河南,国家统计局河南调查总队,国家统计局河南调查总队,郑州调查队业务科室四级主任科员2,1,517,504,504:1,152
浙江,国家税务总局浙江省税务局,国家税务总局平湖市税务局,一级行政执法员（一）,2,1052,1006,503:1,192
河北,河北省气象局,河北省邢台市南宫市气象局,防灾减灾科四级主任科员及以下,1,503,503,503:1,124
贵州,国家税务总局贵州省税务局,国家税务总局镇宁布依族苗族自治县税务局,一级行政执法员（四）,2,1048,1004,502:1,92
陕西,国家税务总局陕西省税务局,国家税务总局西安市新城区税务局,一级行政执法员（五）,4,2057,2008,502:1,325
贵州,国家税务总局贵州省税务局,国家税务总局盘州市税务局,一级行政执法员（三）,2,1096,999,499.5:1,84
北京,国家税务总局北京市税务局,国家税务总局北京市顺义区税务局,一级行政执法员（七）,3,1946,1497,499:1,344
重庆,成都铁路公安局,成都铁路公安局,重庆铁路公安处线路警务区民警,1,517,499,499:1,355
云南,国家税务总局云南省税务局,国家税务总局彝良县税务局,一级行政执法员（四）,1,855,498,498:1,122
北京,中央办公厅,毛主席纪念堂管理局,保卫处一级主任科员及以下,2,999,995,497.5:1,309
重庆,国家税务总局重庆市税务局,国家税务总局重庆经济技术开发区税务局,一级行政执法员（四）,1,509,496,496:1,166
北京,国家林业和草原局,驻北京森林资源监督专员办事处,业务处室一级主任科员及以下,1,496,495,495:1,114
辽宁,国家税务总局大连市税务局,国家税务总局大连市普兰店区税务局,一级行政执法员（九）,2,1039,987,493.5:1,235
河北,国家税务总局河北省税务局,国家税务总局三河市税务局,一级行政执法员（三）,2,987,986,493:1,327
宁夏,国家税务总局宁夏回族自治区税务局,国家税务总局平罗县税务局,一级行政执法员（四）,2,995,985,492.5:1,72
云南,国家税务总局云南省税务局,国家税务总局昆明市盘龙区税务局,一级行政执法员（三）,1,600,492,492:1,144
宁夏,国家税务总局宁夏回族自治区税务局,国家税务总局吴忠市红寺堡区税务局,一级行政执法员,2,1013,984,492:1,51
浙江,国家税务总局浙江省税务局,国家税务总局青田县税务局,一级行政执法员（三）,1,528,491,491:1,118
福建,国家税务总局福建省税务局,国家税务总局漳州市芗城区税务局,一级行政执法员（五）,2,1485,979,489.5:1,292
陕西,国家税务总局陕西省税务局,国家税务总局三原县税务局,一级行政执法员（三）,2,983,979,489.5:1,93
云南,国家税务总局云南省税务局,国家税务总局玉溪市江川区税务局,一级行政执法员（三）,1,587,486,486:1,122
湖南,湖南省气象局,湖南省邵阳市邵阳县气象局,综合管理办公室一级主任科员及以下,1,488,486,486:1,133
云南,国家税务总局云南省税务局,国家税务总局绥江县税务局,一级行政执法员（二）,1,787,486,486:1,126
广东,拱北海关,拱北海关,科技管理四级主管及以下,1,585,485,485:1,336
河北,河北省气象局,河北省承德市隆化县气象局,防灾减灾科四级主任科员及以下,1,485,485,485:1,105
北京,民政部,社会组织服务中心,登记服务处一级主任科员及以下,1,543,484,484:1,210
北京,中国地震局,人事教育司,干部监督处一级主任科员及以下,1,496,484,484:1,134
河南,水利部黄河水利委员会,焦作黄河河务局武陟第二黄河河务局,工程管理科一级主任科员及以下,1,484,483,483:1,83
北京,国家税务总局北京市税务局,国家税务总局北京市东城区税务局,一级行政执法员（十三）,3,2040,1444,481.33:1,479
云南,国家税务总局云南省税务局,国家税务总局玉溪市红塔区税务局,一级行政执法员（六）,1,586,481,481:1,143
北京,国家知识产权局,光电技术发明审查部,分析二处一级主任科员及以下,1,481,481,481:1,145
河南,国家税务总局河南省税务局,国家税务总局焦作市解放区税务局,一级行政执法员（一）,2,995,960,480:1,193
上海,国家税务总局上海市税务局,国家税务总局上海市税务局第四税务分局,一级主任科员及以下（十）,1,525,480,480:1,265
河北,河北省气象局,河北省秦皇岛市青龙满族自治县气象局,防灾减灾科四级主任科员及以下,1,480,479,479:1,98
四川,国家税务总局四川省税务局,国家税务总局若尔盖县税务局,一级行政执法员（四）,1,506,478,478:1,551
云南,国家税务总局云南省税务局,国家税务总局昆明市西山区税务局,一级行政执法员（一）,1,584,478,478:1,88
广东,生态环境部华南核与辐射安全监督站,生态环境部华南核与辐射安全监督站,核与辐射安全监督岗位一级主任科员及以下,3,1436,1434,478:1,312
北京,中央办公厅,中共中央直属机关事务管理局,基建管理工作一级主任科员及以下,2,1051,953,476.5:1,441
福建,国家税务总局福建省税务局,国家税务总局罗源县税务局,一级行政执法员（三）,2,1410,953,476.5:1,310
北京,国家国际发展合作署,国家国际发展合作署地区业务司,驻外储备人员,2,951,951,475.5:1,1241
河南,国家税务总局河南省税务局,国家税务总局焦作市山阳区税务局,一级行政执法员（二）,1,540,475,475:1,101
北京,生态环境部,环境应急与事故调查中心,业务处室一级主任科员及以下,2,1020,949,474.5:1,143
山东,国家税务总局青岛市税务局,国家税务总局青岛经济技术开发区税务局,一级行政执法员（七）,2,970,949,474.5:1,318
广东,广东海事局,清远海事局,清远海事局一级行政执法员（一）,1,546,474,474:1,86
内蒙古,内蒙古自治区邮政管理局,呼和浩特市邮政管理局,一级科员,1,473,473,473:1,167
陕西,国家税务总局陕西省税务局,国家税务总局渭南卤阳湖现代产业综合开发区税务局,一级行政执法员（二）,2,944,944,472:1,173
海南,中国民用航空局中南地区管理局,中国民用航空三亚安全监督管理局,行政办公室一级主任科员及以下,1,506,472,472:1,135
云南,国家税务总局云南省税务局,国家税务总局昆明市官渡区税务局,一级行政执法员（四）,2,1490,944,472:1,256
江西,国家税务总局江西省税务局,国家税务总局南昌市青山湖区税务局,一级行政执法员（三）,2,948,943,471.5:1,189
北京,国家税务总局北京市税务局,国家税务总局北京市海淀区税务局,一级行政执法员（十三）,2,1415,943,471.5:1,513
贵州,国家粮食和物资储备局贵州局,国家粮食和物资储备局贵州局,粮棉糖和救灾物资监管处一级主任科员及以下,1,471,471,471:1,96
贵州,国家税务总局贵州省税务局,国家税务总局贵州贵安新区税务局,一级行政执法员（二）,1,486,471,471:1,276
陕西,国家税务总局陕西省税务局,国家税务总局西安高新技术产业开发区税务局,一级行政执法员（五）,4,1888,1879,469.75:1,343
湖北,国家税务总局湖北省税务局,国家税务总局咸宁市咸安区税务局,一级行政执法员（四）,2,1053,939,469.5:1,360
四川,国家税务总局四川省税务局,国家税务总局仁寿县税务局,一级行政执法员（三）,1,522,469,469:1,71
河北,河北省气象局,河北省保定市唐县气象局,防灾减灾科四级主任科员及以下,1,470,468,468:1,112
辽宁,国家税务总局大连市税务局,国家税务总局大连市甘井子区税务局,一级行政执法员（十四）,2,1017,936,468:1,169
广东,国家税务总局广东省税务局,国家税务总局中山市税务局,一级行政执法员（八）,3,2257,1402,467.33:1,384
安徽,国家税务总局安徽省税务局,国家税务总局肥西县税务局,一级行政执法员（四）,4,2126,1868,467:1,285
湖北,国家税务总局湖北省税务局,国家税务总局十堰经济技术开发区税务局,一级行政执法员（一）,2,995,932,466:1,313
陕西,国家粮食和物资储备局陕西局,国家粮食和物资储备局陕西局,财务审计处一级主任科员及以下,1,471,466,466:1,153
广东,国家税务总局广东省税务局,国家税务总局珠海市斗门区税务局,一级行政执法员（三）,2,1194,931,465.5:1,213
西藏,西藏出入境边防检查总站,西藏出入境边防检查总站,日喀则边境管理支队一级警长及以下（十一）,2,952,930,465:1,382
广东,中国银行保险监督管理委员会广东监管局,广东银保监局,监管部门一级主任科员及以下,5,2331,2324,464.8:1,440
云南,国家税务总局云南省税务局,国家税务总局昭通市昭阳区税务局,一级行政执法员（四）,1,625,464,464:1,147
云南,云南省邮政管理局,红河哈尼族彝族自治州邮政管理局,一级科员一,1,468,464,464:1,87
北京,中国地震局,人事教育司,干部二处一级主任科员及以下,1,500,464,464:1,143
贵州,国家税务总局贵州省税务局,国家税务总局兴义市税务局,一级行政执法员（四）,2,990,927,463.5:1,115
陕西,国家税务总局陕西省税务局,国家税务总局延安市宝塔区税务局,一级行政执法员,2,929,926,463:1,79
江苏,国家税务总局江苏省税务局,国家税务总局灌云县税务局,一级行政执法员（四）,2,954,925,462.5:1,174
云南,国家税务总局云南省税务局,国家税务总局芒市税务局,一级行政执法员（八）,2,955,925,462.5:1,129
青海,财政部青海监管局,青海监管局,一级主任科员及以下,1,469,462,462:1,97
河北,河北省气象局,河北省保定市曲阳县气象局,防灾减灾科四级主任科员及以下,1,464,461,461:1,69
重庆,国家税务总局重庆市税务局,国家税务总局重庆市九龙坡区税务局,一级行政执法员（四）,1,518,461,461:1,215
云南,国家税务总局云南省税务局,国家税务总局富源县税务局,一级行政执法员（四）,2,1129,921,460.5:1,131
贵州,国家税务总局贵州省税务局,国家税务总局关岭布依族苗族自治县税务局,一级行政执法员（二）,2,946,919,459.5:1,69
西藏,国家税务总局西藏自治区税务局,国家税务总局巴青县税务局,一级行政执法员（二）,1,462,459,459:1,115
云南,中国民用航空局西南地区管理局,中国民用航空丽江安全监督管理局,机场处一级主任科员及以下,1,660,459,459:1,250
北京,国家税务总局北京市税务局,国家税务总局北京市燕山地区税务局,一级行政执法员（二）,2,1214,915,457.5:1,326
重庆,国家税务总局重庆市税务局,国家税务总局重庆市巴南区税务局,一级行政执法员（四）,1,477,456,456:1,179
北京,国家税务总局北京市税务局,国家税务总局北京市门头沟区税务局,一级行政执法员（七）,3,1770,1366,455.33:1,393
北京,中国地方志指导小组办公室,中国地方志指导小组办公室,方志处一级主任科员及以下,1,463,455,455:1,169
四川,国家税务总局四川省税务局,国家税务总局泸州市江阳区税务局,一级行政执法员（九）,2,1068,909,454.5:1,363
河北,河北省气象局,河北省衡水市故城县气象局,防灾减灾科四级主任科员及以下,1,454,454,454:1,83
云南,国家税务总局云南省税务局,国家税务总局玉溪市红塔区税务局,一级行政执法员（五）,1,662,454,454:1,132
